Terrain,Normalized Capacitance,Resistance,Pressure
9,1.15836,36026.2424,294.3
9,1.1593,35713.24689,294.3
9,1.15952,35930.77934,294.3
9,1.15759,36039.53873,294.3
9,1.15875,36231.58791,294.3
9,1.15853,36115.03499,294.3
9,1.15864,35883.3571,294.3
9,1.15858,35747.06864,294.3
9,1.16013,35886.9535,294.3
9,1.15974,35744.15614,294.3
9,1.16062,35929.15333,294.3
9,1.16095,35797.08983,294.3
9,1.16156,35675.0681,294.3
9,1.16338,35877.74195,294.3
9,1.16696,36115.30781,294.3
9,1.16757,36329.38335,294.3
9,1.16724,36160.37481,294.3
9,1.1685,36034.86374,294.3
9,1.16916,36153.53499,294.3
9,1.1701,36265.31355,294.3
9,1.17269,36431.3201,294.3
9,1.17225,36323.41666,294.3
9,1.1728,36425.41235,294.3
9,1.17159,36315.90635,294.3
9,1.17231,36526.2793,294.3
9,1.17269,36384.0856,294.3
9,1.17242,36276.83713,294.3
9,1.17291,36433.94956,294.3
9,1.17346,36262.07132,294.3
9,1.17335,36371.17531,294.3
9,1.17297,36486.5911,294.3
9,1.17368,36332.92104,294.3
9,1.17352,36227.8084,294.3
9,1.17319,36350.42614,294.3
9,1.17539,36202.62162,294.3
9,1.17456,36346.8247,294.3
9,1.17534,36148.9085,294.3
9,1.17589,36388.42105,294.3
9,1.17506,36227.96127,294.3
9,1.17677,36495.57382,294.3
9,1.17589,36602.12084,294.3
9,1.17605,36479.58425,294.3
9,1.17534,36593.12264,294.3
9,1.17572,36479.34626,294.3
9,1.17445,36311.64785,294.3
9,1.17616,36490.22508,294.3
9,1.17589,36358.89991,294.3
9,1.1755,36489.86272,294.3
9,1.17462,36313.87371,294.3
9,1.17501,36166.41515,294.3
9,1.17352,36354.85372,294.3
9,1.17308,36536.89718,294.3
9,1.17258,36377.01423,294.3
9,1.17264,36247.02637,294.3
9,1.16812,36096.63616,294.3
9,1.16839,36295.36308,294.3
9,1.17005,36179.12004,294.3
9,1.16718,36075.09677,294.3
9,1.1663,35953.227,294.3
9,1.16542,36096.24548,294.3
9,1.16663,36269.42178,294.3
9,1.16536,36147.26076,294.3
9,1.16702,36480.85442,294.3
9,1.16613,36612.123,294.3
9,1.16514,36472.24631,294.3
9,1.16255,36313.3399,294.3
9,1.16228,36594.68967,294.3
9,1.16437,36444.56316,294.3
9,1.16349,36262.89957,294.3
9,1.16321,36457.50807,294.3
9,1.16382,36306.76055,294.3
9,1.16354,36493.15524,294.3
9,1.16299,36654.45614,294.3
9,1.16255,36437.51299,294.3
9,1.16178,36297.1249,294.3
9,1.16553,36129.78727,294.3
9,1.16531,36293.97721,294.3
9,1.16624,36182.27795,294.3
9,1.16525,36294.44075,294.3
9,1.16696,36400.08118,294.3
9,1.16547,36286.91791,294.3
9,1.16674,36181.07423,294.3
9,1.16602,36303.64136,294.3
9,1.16619,36173.7834,294.3
9,1.16619,36275.67586,294.3
9,1.16669,36102.53908,294.3
9,1.16608,36224.69462,294.3
9,1.16613,36116.99313,294.3
9,1.10492,36240.00738,294.3
9,1.10525,36112.27953,294.3
9,1.10332,36247.93924,294.3
9,1.10359,36135.59596,294.3
9,1.10486,35987.83118,294.3
9,1.10354,36146.0744,294.3
9,1.10354,36260.79827,294.3
9,1.10348,36362.43636,294.3
9,1.10249,36260.66562,294.3
9,1.10387,36151.08741,294.3
9,1.10321,36293.54566,294.3
9,1.10304,36415.41791,294.3
9,1.10398,36533.57112,294.3
9,1.10343,36381.42434,294.3
9,1.10414,36555.01154,294.3
9,1.10436,36337.84562,294.3
9,1.10431,36229.35291,294.3
9,1.10255,36118.04204,294.3
9,1.1031,36264.14294,294.3
9,1.10403,36365.76051,294.3
9,1.10304,36242.61094,294.3
9,1.10398,36364.13492,294.3
9,1.10238,36227.86679,294.3
9,1.10337,36330.51946,294.3
9,1.10199,36165.40664,294.3
9,1.10359,36309.17919,294.3
9,1.10343,36163.24379,294.3
9,1.1021,36299.7502,294.3
9,1.1031,36186.37736,294.3
9,1.10249,36392.95091,294.3
9,1.10255,36285.67518,294.3
9,1.10222,36182.86097,294.3
9,1.10133,36367.31309,294.3
9,1.10183,36240.25289,294.3
9,1.101,36064.14559,294.3
9,1.10222,36233.39601,294.3
9,1.10227,35976.24142,294.3
9,1.10348,36133.58183,294.3
9,1.10045,35954.18552,294.3
9,1.10255,35846.53515,294.3
9,1.10084,35735.89024,294.3
9,1.10095,35629.66741,294.3
9,1.09996,35800.96659,294.3
9,1.10018,35671.32004,294.3
9,1.09985,35774.52782,294.3
9,1.0988,35667.37403,294.3
9,1.09803,35528.92204,294.3
9,1.09869,35426.74662,294.3
9,1.09836,35531.12236,294.3
9,1.09819,35641.78571,294.3
9,1.09676,35516.15576,294.3
9,1.09847,35622.52577,294.3
9,1.09803,35504.12238,294.3
9,1.09836,35657.49355,294.3
9,1.09803,35449.72786,294.3
9,1.09792,35610.16287,294.3
9,1.0983,35721.02133,294.3
9,1.09874,35863.22655,294.3
9,1.09957,35687.55765,294.3
9,1.101,35798.86531,294.3
9,1.10001,35673.97785,294.3
9,1.10111,35794.91843,294.3
9,1.10183,35663.37389,294.3
9,1.10194,35897.77957,294.3
9,1.10277,36021.90655,294.3
9,1.10321,35880.52586,294.3
9,1.10117,35774.18131,294.3
9,1.10194,35959.95743,294.3
9,1.10431,36085.16759,294.3
9,1.10387,35879.47124,294.3
9,1.10392,35989.86161,294.3
9,1.10458,35867.82922,294.3
9,1.1037,35989.5731,294.3
9,1.10558,35848.1637,294.3
9,1.10673,35724.28694,294.3
9,1.10613,35860.52905,294.3
9,1.10811,36110.3737,294.3
9,1.10877,35975.50947,294.3
9,1.10806,36078.75888,294.3
9,1.10756,35892.55233,294.3
9,1.10855,36047.83645,294.3
9,1.10811,35882.72892,294.3
9,1.10739,36043.28425,294.3
9,1.10822,35927.52536,294.3
9,1.10723,36159.81707,294.3
9,1.10921,36033.88357,294.3
9,1.11026,35804.23499,294.3
9,1.11213,35615.59659,294.3
9,1.10998,35488.92241,294.3
9,1.10844,35607.74586,294.3
9,1.11114,35755.62155,294.3
9,1.11142,35625.21813,294.3
9,1.11037,35809.69971,294.3
9,1.10965,35665.23539,294.3
9,1.11043,35779.86209,294.3
9,1.10998,35886.30918,294.3
9,1.11048,35696.56732,294.3
9,1.10998,35829.50657,294.3
9,1.10998,35643.83812,294.3
9,1.10927,35482.59488,294.3
9,1.10916,35340.926,294.3
9,1.10888,35598.09696,294.3
9,1.10976,35365.09154,294.3
9,1.10888,35578.71038,294.3
9,1.10872,35769.07249,294.3
9,1.10888,35477.71315,294.3
9,1.10756,35586.29195,294.3
9,1.10745,35774.35054,294.3
9,1.10734,35616.08422,294.3
9,1.10811,35793.61816,294.3
9,1.10789,35674.96397,294.3
9,1.10877,35860.58314,294.3
9,1.10943,35703.41146,294.3
9,1.1085,35899.6592,294.3
9,1.10866,35776.18975,294.3
9,1.10822,36008.49915,294.3
9,1.11004,35744.79082,294.3
9,1.10773,35610.35276,294.3
9,1.10938,35767.4144,294.3
9,1.10712,35555.84254,294.3
4,1.10286,30921.43948,294.3
4,1.00808,35772.60034,294.3
4,1,36819.51597,294.3
4,1.00853,36559.48717,294.3
4,1.03889,36737.89746,294.3
4,1.10421,37171.24868,294.3
4,1.1569,37300.89447,294.3
4,1.18996,37466.10007,294.3
4,1.20875,37718.34331,294.3
4,1.21364,37354.44657,294.3
4,1.17834,36944.80859,294.3
4,1.16813,36482.08658,294.3
4,1.17015,36598.1079,294.3
4,1.18288,36700.92316,294.3
4,1.20898,36843.62733,294.3
4,1.22413,36662.33872,294.3
4,1.21162,36502.17302,294.3
4,1.2174,36774.8785,294.3
4,1.23721,36878.63725,294.3
4,1.24299,36632.50933,294.3
4,1.24327,36773.00814,294.3
4,1.25079,36618.91925,294.3
4,1.28283,36409.04031,294.3
4,1.25651,36298.76879,294.3
4,1.16773,36682.23163,294.3
4,1.14506,36828.26535,294.3
4,1.16717,36702.58766,294.3
4,1.1771,36417.1219,294.3
4,1.17834,36672.18146,294.3
4,1.18328,36476.00314,294.3
4,1.18799,36691.02612,294.3
4,1.22262,36569.85666,294.3
4,1.25039,36762.67629,294.3
4,1.26313,36630.55276,294.3
4,1.26987,36487.78883,294.3
4,1.27969,36702.62995,294.3
4,1.28732,36817.77593,294.3
4,1.29804,36970.19663,294.3
4,1.30668,36800.17947,294.3
4,1.31481,37090.12884,294.3
4,1.33367,36982.06698,294.3
4,1.35415,37176.76675,294.3
4,1.36824,37070.37992,294.3
4,1.39383,36956.19945,294.3
4,1.40965,37189.86785,294.3
4,1.42144,36938.42228,294.3
4,1.43019,37121.42007,294.3
4,1.46605,37304.73645,294.3
4,1.46835,37029.22792,294.3
4,1.48485,37591.30974,294.3
4,1.50539,37368.48048,294.3
4,1.52677,37482.7545,294.3
4,1.54164,37202.32344,294.3
4,1.54865,37378.89185,294.3
4,1.5573,37239.00586,294.3
4,1.56341,37385.47644,294.3
4,1.57671,37241.37485,294.3
4,1.58013,37360.67674,294.3
4,1.58799,37471.9765,294.3
4,1.57941,37346.20768,294.3
4,1.57531,37192.93925,294.3
4,1.56218,37400.63718,294.3
4,1.55572,37285.21207,294.3
4,1.55735,37425.59031,294.3
4,1.56437,37323.63378,294.3
4,1.57834,37450.90305,294.3
4,1.58597,37257.27261,294.3
4,1.58558,37501.49298,294.3
4,1.57059,37800.36571,294.3
4,1.5564,37604.18648,294.3
4,1.55034,37719.59383,294.3
4,1.5532,37482.68569,294.3
4,1.56094,37599.63953,294.3
4,1.57907,37496.5932,294.3
4,1.58939,37370.60378,294.3
4,1.59961,37247.62027,294.3
4,1.59933,37396.41468,294.3
4,1.60107,37050.22818,294.3
4,1.60786,37289.41802,294.3
4,1.61644,37076.4942,294.3
4,1.61897,37215.57619,294.3
4,1.62542,37384.1638,294.3
4,1.63075,37221.19566,294.3
4,1.63827,37111.59141,294.3
4,1.63232,37248.49908,294.3
4,1.64113,37356.14936,294.3
4,1.64321,37490.56999,294.3
4,1.65045,37327.30196,294.3
4,1.66033,37180.15384,294.3
4,1.66998,37068.42744,294.3
4,1.67649,37195.04313,294.3
4,1.68081,36966.66924,294.3
4,1.67755,36818.93977,294.3
4,1.68002,37009.43624,294.3
4,1.68272,36866.21384,294.3
4,1.68951,36999.72654,294.3
4,1.70224,36744.87619,294.3
4,1.70657,36991.78896,294.3
4,1.70718,36818.05098,294.3
4,1.71083,36676.65539,294.3
4,1.70741,36814.71323,294.3
4,1.71672,37039.36973,294.3
4,1.72407,37236.17382,294.3
4,1.73244,37046.0042,294.3
4,1.73827,36866.03948,294.3
4,1.74641,37048.46705,294.3
4,1.73951,37150.34017,294.3
4,1.73816,37270.48769,294.3
4,1.73861,37080.55735,294.3
4,1.74764,36826.48099,294.3
4,1.75264,37063.60498,294.3
4,1.75095,36900.57901,294.3
4,1.75264,36752.55033,294.3
4,1.74888,37209.39528,294.3
4,1.75034,37036.45724,294.3
4,1.76066,37139.01678,294.3
4,1.7638,37259.5791,294.3
4,1.7688,37482.0127,294.3
4,1.76543,37306.93062,294.3
4,1.75567,37174.84,294.3
4,1.74618,37384.49968,294.3
4,1.74551,37267.19212,294.3
4,1.74467,37051.09989,294.3
4,1.74473,37166.25154,294.3
4,1.74388,36930.75338,294.3
4,1.73367,37181.67525,294.3
4,1.72823,37044.79336,294.3
4,1.73238,37180.19302,294.3
4,1.74394,37365.88087,294.3
4,1.75337,37184.45555,294.3
4,1.75275,37418.86507,294.3
4,1.73002,37217.95337,294.3
4,1.71818,37462.61679,294.3
4,1.71751,37295.8925,294.3
4,1.72334,37454.4921,294.3
4,1.72896,37284.13015,294.3
4,1.73339,37181.10296,294.3
4,1.73036,37344.31492,294.3
4,1.72615,37463.39641,294.3
4,1.72318,37355.49044,294.3
4,1.72688,37496.29532,294.3
4,1.72924,37325.63119,294.3
4,1.73698,37497.63353,294.3
4,1.73872,37297.99484,294.3
4,1.74001,37451.47272,294.3
4,1.75657,37568.95193,294.3
4,1.75174,37419.92232,294.3
4,1.75752,37275.63475,294.3
4,1.76515,37152.56028,294.3
4,1.77884,37342.17752,294.3
4,1.78996,37230.44839,294.3
4,1.80129,37384.26768,294.3
4,1.80651,37209.22249,294.3
4,1.80842,37083.45342,294.3
4,1.81235,37185.76411,294.3
4,1.8193,37386.8112,294.3
4,1.8367,37126.30814,294.3
4,1.86274,37276.44806,294.3
4,1.8743,37407.16723,294.3
4,1.90185,37257.63442,294.3
4,1.90612,37428.36852,294.3
4,1.92413,37253.41904,294.3
4,1.93552,37023.96485,294.3
4,1.9555,37199.16795,294.3
4,1.98967,37389.00534,294.3
4,2.01857,37202.52621,294.3
4,2.03558,37036.40857,294.3
4,2.05,37414.31672,294.3
4,2.05051,37195.39591,294.3
4,2.05028,36954.35188,294.3
4,2.05079,37209.39093,294.3
4,2.0486,37381.1312,294.3
4,2.04074,37253.26026,294.3
4,2.03154,37406.65726,294.3
4,2.02334,37570.0593,294.3
4,1.97374,37390.43205,294.3
4,1.96504,37260.75618,294.3
4,1.96313,37093.23561,294.3
4,1.9725,37260.62447,294.3
4,1.96493,37154.83655,294.3
4,1.961,37435.8652,294.3
4,1.95483,37122.93991,294.3
4,1.94248,37342.23615,294.3
4,1.91162,37477.10157,294.3
4,1.87738,37324.19409,294.3
4,1.83524,37514.93193,294.3
4,1.79658,37126.54013,294.3
4,1.78187,37233.93472,294.3
4,1.7936,37115.97239,294.3
4,1.81386,37223.80043,294.3
4,1.85325,37111.20574,294.3
4,1.89764,36972.31062,294.3
4,1.94012,36823.90438,294.3
4,1.95819,37080.13718,294.3
4,1.98569,36969.56892,294.3
4,2.01162,36814.6678,294.3
4,2.03159,36951.70648,294.3
4,2.03895,36804.20146,294.3
4,2.05842,36949.34252,294.3
4,2.06532,37131.33944,294.3
4,2.06201,36963.18763,294.3
4,2.06549,37085.81611,294.3
4,2.07912,36886.80519,294.3
4,2.08603,37070.57015,294.3
4,2.07262,36824.59533,294.3
4,2.05578,37055.50195,294.3
4,2.04646,36938.59455,294.3
4,2.03311,37071.75818,294.3
4,2.03412,37202.61275,294.3
4,2.02761,36986.29618,294.3
4,2.02626,37154.42527,294.3
4,2.01981,37017.22335,294.3
4,2.01027,36862.58062,294.3
4,2.00746,37101.61355,294.3
4,2.01672,37219.3619,294.3
4,2.01723,37380.49029,294.3
4,2.01846,37255.80391,294.3
4,2.00892,37412.51322,294.3
4,1.98547,37280.94817,294.3
4,1.98962,37382.09571,294.3
4,1.99725,37268.76534,294.3
4,2.00735,37377.94186,294.3
4,2.01796,37190.57934,294.3
4,2.00892,37484.83201,294.3
4,2.01987,37618.50313,294.3
4,2.02346,37496.32043,294.3
4,2.039,37384.5024,294.3
4,2.04663,37169.63594,294.3
4,2.05219,37017.04157,294.3
4,2.05466,37308.94494,294.3
4,2.05859,37601.86428,294.3
4,2.0748,37361.67756,294.3
4,2.0803,37492.18891,294.3
4,2.08333,37321.15966,294.3
4,2.0771,37189.37529,294.3
4,2.08143,37335.51409,294.3
4,2.05915,37219.65246,294.3
4,2.06055,37463.71922,294.3
4,2.05095,37615.92979,294.3
4,2.05763,37737.37544,294.3
4,2.04433,37596.50084,294.3
4,2.02284,37781.38422,294.3
4,2.00814,37889.41188,294.3
4,2.01105,37731.47669,294.3
4,2.0096,37923.71104,294.3
4,2.01375,37792.68584,294.3
4,2.01437,37587.08682,294.3
4,2.01611,37697.81639,294.3
4,2.01908,37492.6312,294.3
4,2.03002,37386.91715,294.3
4,2.02811,37585.80102,294.3
4,2.03429,37420.08269,294.3
4,2.03193,37527.58186,294.3
4,2.0326,37693.59594,294.3
4,2.04085,37863.45059,294.3
4,2.03457,37970.62228,294.3
4,2.04568,37799.23344,294.3
4,2.0477,37610.40356,294.3
4,2.05062,37757.00199,294.3
4,2.04214,37593.20707,294.3
4,2.05494,37790.49389,294.3
4,2.05342,37555.04284,294.3
4,2.06352,37443.14688,294.3
4,2.06801,37603.20433,294.3
4,2.07262,37705.80354,294.3
4,2.06925,37840.69454,294.3
4,2.07587,37977.83761,294.3
4,2.07211,38174.54628,294.3
4,2.07525,38314.10413,294.3
4,2.06751,38039.16001,294.3
4,2.07323,37858.78207,294.3
4,2.07031,38105.89585,294.3
4,2.0752,37972.26281,294.3
4,2.08244,38142.50443,294.3
4,2.08159,38010.36457,294.3
4,2.07643,38215.58761,294.3
4,2.07256,38087.6123,294.3
4,2.06403,37912.4625,294.3
4,2.06975,38042.46034,294.3
4,2.07245,37867.32628,294.3
4,2.07329,38020.00905,294.3
4,2.07003,38124.48975,294.3
4,2.06779,38280.71993,294.3
4,2.06936,38060.5078,294.3
4,2.06835,38284.55266,294.3
4,2.07278,38123.90999,294.3
4,2.07116,38016.64942,294.3
4,2.06599,37816.02436,294.3
4,2.07413,37704.91599,294.3
4,2.06684,37833.11102,294.3
4,2.07144,37942.5676,294.3
4,2.08064,38071.01149,294.3
4,2.07811,37965.00455,294.3
4,2.07385,37856.52996,294.3
4,2.06936,37974.73771,294.3
4,2.07789,37833.43098,294.3
4,2.08232,37955.42088,294.3
4,2.08266,37790.36953,294.3
4,2.08126,37923.47392,294.3
4,2.07845,38041.58187,294.3
4,2.06807,38156.92956,294.3
4,2.08058,38012.00338,294.3
4,2.08681,38149.31741,294.3
4,2.07767,38024.90611,294.3
4,2.08221,38225.06448,294.3
4,2.07974,38121.83214,294.3
4,2.08923,37994.78135,294.3
4,2.08737,38116.5238,294.3
4,2.0784,37932.45253,294.3
4,2.078,38104.06296,294.3
4,2.09085,37942.92226,294.3
4,2.094,38061.61819,294.3
4,2.09607,37949.3448,294.3
4,2.10544,38071.3443,294.3
4,2.09259,38203.66858,294.3
4,2.0858,38056.62707,294.3
4,2.09933,37950.19234,294.3
4,2.10477,38064.49218,294.3
4,2.10365,37930.23841,294.3
4,2.10443,38057.61851,294.3
4,2.10191,37803.31365,294.3
4,2.08552,37999.84029,294.3
4,2.10398,38115.94277,294.3
4,2.11201,37961.95228,294.3
4,2.1092,38228.90258,294.3
4,2.09422,38124.90223,294.3
4,2.09332,38278.24049,294.3
4,2.09938,38154.04499,294.3
4,2.08092,38023.23507,294.3
4,2.06639,38152.75575,294.3
4,2.0693,38295.34988,294.3
4,2.06021,38435.57505,294.3
4,2.06734,38249.0562,294.3
4,2.07334,38355.09438,294.3
4,2.06375,38145.08001,294.3
4,2.05903,38247.82625,294.3
4,2.04753,38106.4566,294.3
4,2.05062,38260.16267,294.3
4,2.06201,38157.82828,294.3
4,2.05449,37990.22019,294.3
4,2.04506,38229.18584,294.3
4,2.03064,38346.77942,294.3
4,2.04304,38230.72801,294.3
4,2.02312,38011.70681,294.3
4,2.01442,38123.51664,294.3
4,2.02239,38014.93905,294.3
4,2.01459,38143.32687,294.3
4,2.01437,37937.74145,294.3
4,2.00724,38097.47349,294.3
4,2.01554,37789.79983,294.3
4,2.00494,37928.39003,294.3
4,2.00965,38087.09515,294.3
4,2.01869,38188.67978,294.3
4,2.02189,38318.21481,294.3
4,2.01526,38215.61377,294.3
4,2.02593,38111.38466,294.3
4,2.01801,38219.95057,294.3
4,2.00185,38339.92108,294.3
4,2.00735,38151.276,294.3
4,2.01122,38032.14437,294.3
4,2.00426,38160.23684,294.3
4,2.01201,38314.35308,294.3
4,2.02149,38186.73965,294.3
4,2.01695,38295.79833,294.3
4,2.01807,38180.43608,294.3
4,2.02267,38058.85111,294.3
4,2.02329,38228.82474,294.3
4,2.02222,38346.70385,294.3
4,2.03311,38131.8053,294.3
4,2.02834,38357.59313,294.3
4,2.03131,38246.73409,294.3
4,2.03345,38030.09996,294.3
4,2.03474,37886.98969,294.3
4,2.04091,37630.04454,294.3
4,2.04091,37793.40282,294.3
4,2.04063,37639.71458,294.3
4,2.03704,37779.13842,294.3
4,2.04046,37589.31015,294.3
4,2.04416,37693.45039,294.3
4,2.04646,37844.96997,294.3
4,2.04652,37732.91814,294.3
4,2.04433,37957.23102,294.3
4,2.05118,38060.28305,294.3
4,2.05011,37932.44033,294.3
4,2.05275,37827.82289,294.3
4,2.04742,38008.11876,294.3
4,2.04703,37841.2067,294.3
4,2.05342,38033.80479,294.3
4,2.05039,37911.01502,294.3
4,2.04708,37803.31279,294.3
4,2.05219,37936.42621,294.3
4,2.05415,37811.6934,294.3
4,2.05382,37930.38244,294.3
4,2.0573,37810.08658,294.3
4,2.05533,37932.22026,294.3
4,2.05297,37829.23272,294.3
4,2.05544,37674.14086,294.3
4,2.06066,37810.10936,294.3
4,2.07593,37679.53742,294.3
4,2.07323,37798.77205,294.3
4,2.07559,37949.37071,294.3
4,2.0766,37825.15712,294.3
4,2.08199,37970.42651,294.3
4,2.08541,37852.54417,294.3
4,2.08204,38006.92891,294.3
4,2.09338,38155.81635,294.3
4,2.09175,38015.66161,294.3
4,2.08743,38154.59324,294.3
4,2.08923,37952.86082,294.3
4,2.08249,37744.76215,294.3
4,2.07716,37912.78228,294.3
4,2.08418,38016.578,294.3
4,2.08973,38139.97223,294.3
4,2.08418,37987.34225,294.3
4,2.08356,37884.31112,294.3
4,2.09921,37767.64434,294.3
4,2.08788,37972.94954,294.3
4,2.09618,37672.40426,294.3
4,2.09596,37881.6673,294.3
4,2.08822,37750.02094,294.3
4,2.08872,37879.61759,294.3
4,2.08603,38103.65441,294.3
4,2.08013,37914.16329,294.3
4,2.08878,37803.40491,294.3
4,2.07615,37628.8432,294.3
4,2.08945,37744.71691,294.3
4,2.07868,37910.1493,294.3
4,2.07312,37723.33662,294.3
4,2.06667,37873.88139,294.3
4,2.07862,37732.93807,294.3
4,2.07452,37866.77904,294.3
4,2.06414,37734.35034,294.3
4,2.06622,37938.96504,294.3
4,2.0674,37832.77094,294.3
4,2.07144,37703.7014,294.3
4,2.07009,37845.34322,294.3
4,2.07963,37712.49445,294.3
4,2.07598,37944.38548,294.3
4,2.07935,37780.27365,294.3
4,2.0982,37591.17995,294.3
4,2.10814,37479.54189,294.3
4,2.11857,37343.78112,294.3
4,2.12015,37496.21697,294.3
4,2.12301,37319.44532,294.3
4,2.12873,37439.71515,294.3
4,2.13109,37286.36999,294.3
4,2.13457,37145.48568,294.3
4,2.13238,37264.19534,294.3
4,2.14293,37079.93857,294.3
4,2.13541,37210.22986,294.3
4,2.14259,37492.41007,294.3
4,2.13485,37383.88503,294.3
4,2.15606,37518.68204,294.3
4,2.14759,37403.58223,294.3
4,2.15236,37537.1992,294.3
4,2.14473,37351.44588,294.3
4,2.13042,37228.5181,294.3
4,2.14018,37118.70181,294.3
4,2.13939,37227.15893,294.3
4,2.1307,37413.37252,294.3
4,2.12228,37538.50222,294.3
4,2.1174,37317.71558,294.3
4,2.12368,37441.13728,294.3
4,2.11156,37567.91991,294.3
4,2.07194,37410.01319,294.3
4,2.07284,37641.45164,294.3
4,2.06975,37507.25856,294.3
4,2.06953,37618.31369,294.3
4,2.06229,37417.2434,294.3
4,2.05982,37589.18456,294.3
4,2.061,37706.31331,294.3
4,2.06577,37539.03326,294.3
4,2.06549,37398.23507,294.3
4,2.06655,37502.4971,294.3
4,2.06403,37618.42875,294.3
4,2.06947,37497.66345,294.3
4,2.07346,37379.26283,294.3
4,2.07334,37606.9916,294.3
4,2.07256,37416.18182,294.3
4,2.07497,37853.92693,294.3
4,2.07879,37715.31243,294.3
4,2.08098,37935.26635,294.3
4,2.08092,37767.43251,294.3
4,2.08412,37903.62949,294.3
4,2.08642,38096.13686,294.3
4,2.09147,37949.43612,294.3
4,2.08412,37701.0174,294.3
4,2.08384,37803.30359,294.3
4,2.09091,37974.49433,294.3
4,2.08507,37807.00757,294.3
4,2.08591,38210.9016,294.3
4,2.08653,38097.48365,294.3
4,2.09293,37906.13103,294.3
4,2.10853,37797.51906,294.3
4,2.11459,37925.83726,294.3
4,2.12031,37803.93066,294.3
4,2.12312,37602.88517,294.3
4,2.1275,37898.14572,294.3
4,2.13345,37723.77286,294.3
4,2.12666,37610.55202,294.3
4,2.13227,37760.37624,294.3
4,2.13726,37644.63648,294.3
4,2.13412,37766.3536,294.3
4,2.13221,37650.28018,294.3
4,2.14242,37761.72482,294.3
4,2.1307,37647.80775,294.3
4,2.13109,37762.15624,294.3
4,2.13816,37882.69822,294.3
4,2.13726,38005.3487,294.3
4,2.13036,37780.55285,294.3
4,2.13294,37960.25871,294.3
4,2.13951,37673.71419,294.3
4,2.13754,37793.80221,294.3
4,2.13743,37598.27764,294.3
4,2.14383,37736.22493,294.3
4,2.14635,37570.57469,294.3
4,2.15398,37741.68074,294.3
4,2.15146,37580.31311,294.3
4,2.16072,37727.50132,294.3
4,2.17346,37835.89424,294.3
4,2.18737,37691.88813,294.3
4,2.19321,37807.6252,294.3
4,2.19113,37695.41458,294.3
4,2.19501,37807.29597,294.3
4,2.20763,38023.40859,294.3
4,2.19955,37817.44004,294.3
4,2.20572,37964.855,294.3
4,2.21465,37814.72353,294.3
4,2.21414,38005.98874,294.3
4,2.22323,37840.94425,294.3
4,2.20825,37947.90006,294.3
4,2.2211,37815.0762,294.3
4,2.22598,37709.84603,294.3
